latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
6.82064181,2.88425287,114.2482,0.8168,"POLYGON((2.88431955699382 6.8206459713367, 2.88423092297102 6.82071306525398, 2.88419736470749 6.82066877583414, 2.88422082489137 6.82065101701864, 2.88419770788843 6.82062050772971, 2.88426288172121 6.8205711726373, 2.88431955699382 6.8206459713367))",6FR4RVCM+7P2J
6.78873064,2.83414543,77.0491,0.7931,"POLYGON((2.83419756046064 6.7887089313775, 2.8341575632183 6.78878577778502, 2.83409329557633 6.7887523551603, 2.83413329282574 6.78867550875839, 2.83419756046064 6.7887089313775))",6FR4QRQM+FMR8
6.80411176,2.86204120,11.9971,0.7332,"POLYGON((2.86204960499027 6.80413289842173, 2.86202403613315 6.80412669612779, 2.86203279886345 6.80409060405137, 2.86205836771896 6.80409680634409, 2.86204960499027 6.80413289842173))",6FR4RV36+JRVF
6.80039133,2.85564878,115.5684,0.9012,"POLYGON((2.85570630487155 6.80035384198821, 2.85568294236361 6.80045087992709, 2.85559124801569 6.80042882320658, 2.85561461054073 6.80033178527236, 2.85570630487155 6.80035384198821))",6FR4RV24+572Q
6.79928930,2.85462873,196.6447,0.8267,"POLYGON((2.85471385090106 6.79925567668147, 2.85463601910434 6.79938050405007, 2.85454360436161 6.79932293210452, 2.85462143617229 6.79919810475054, 2.85471385090106 6.79925567668147))",6FR4QVX3+PV6C
6.80325459,2.85738904,13.9830,0.7286,"POLYGON((2.8574112793767 6.80324338029366, 2.85739046200474 6.80327945032762, 2.85736677074047 6.8032657893211, 2.85738758811314 6.80322971928891, 2.8574112793767 6.80324338029366))",6FR4RV34+8X23
6.83075110,2.90997040,15.6668,0.6989,"POLYGON((2.90999356446003 6.83074071161429, 2.90997762436429 6.83077541709745, 2.90994725379067 6.83076148198674, 2.90996319388806 6.83072677650463, 2.90999356446003 6.83074071161429))",6FR4RWJ5+8X52
6.79667474,2.84992638,151.3121,0.9279,"POLYGON((2.85001496236734 6.79668481873698, 2.84997854865146 6.7967399344334, 2.84993505096581 6.79671122114315, 2.84991662074191 6.79673911706773, 2.84987110092265 6.79670906893691, 2.84988953114784 6.79668117301381, 2.84984588410187 6.79665236111427, 2.84988229782516 6.79659724542879, 2.85001496236734 6.79668481873698))",6FR4QRWX+MX7W
6.83561410,2.90966408,76.8550,0.8224,"POLYGON((2.90971443612963 6.83563866115902, 2.90964319501786 6.83566606460775, 2.90961372351372 6.83558952548557, 2.90968496461531 6.83556212204101, 2.90971443612963 6.83563866115902))",6FR4RWP5+6VVF
6.79838633,2.85562397,51.9722,0.8305,"POLYGON((2.85566705301439 6.79836899837735, 2.85563281814681 6.79843189425202, 2.85558088661496 6.7984036518487, 2.85561512148726 6.79834075597779, 2.85566705301439 6.79836899837735))",6FR4QVX4+965H
6.82919469,2.89994522,337.2668,0.9314,"POLYGON((2.89990868552685 6.82933336584392, 2.89982538993461 6.82927355900337, 2.89998174826111 6.82905600874476, 2.90006504383588 6.82911581555864, 2.89990868552685 6.82933336584392))",6FR4RVHX+MXGJ
6.80432855,2.90644140,136.4382,0.9239,"POLYGON((2.90651678240638 6.80434141674259, 2.90645257568318 6.80440416531319, 2.90636601771725 6.80431567476943, 2.90643022443954 6.80425292621003, 2.90651678240638 6.80434141674259))",6FR4RW34+PHP2
6.83559998,2.91058960,119.5715,0.8836,"POLYGON((2.9106578647192 6.83561956393477, 2.91055297452168 6.8356608068504, 2.91052132373227 6.83558039392577, 2.91062621391446 6.8355391510168, 2.9106578647192 6.83561956393477))",6FR4RWP6+66PX
6.79914474,2.85753113,110.2939,0.9102,"POLYGON((2.8575899285882 6.79911180478601, 2.85755517332246 6.79920767664498, 2.85747234586306 6.79917767628269, 2.85750710114276 6.79908180443, 2.8575899285882 6.79911180478601))",6FR4QVX5+M22Q
6.83310036,2.91157409,30.2821,0.6846,"POLYGON((2.91161161812219 6.83309231757446, 2.91156032486125 6.83313617256039, 2.91153655830357 6.83310840307099, 2.91158785156313 6.83306454808746, 2.91161161812219 6.83309231757446))",6FR4RWM6+6JW3
6.79757265,2.85551032,26.6402,0.6950,"POLYGON((2.8555113 6.7975386, 2.8555418 6.7975857, 2.8555094 6.7976067, 2.8554788 6.7975597, 2.8555113 6.7975386))",6FR4QVX4+26CV
6.80313594,2.86070280,17.4381,0.6624,"POLYGON((2.86073110245947 6.80313856549746, 2.86071398838595 6.80316207170286, 2.86067448500775 6.803133336094, 2.86069159908213 6.80310982988987, 2.86073110245947 6.80313856549746))",6FR4RV36+774F
6.79821378,2.85139728,69.5179,0.6892,"POLYGON((2.85145129699981 6.79822618137146, 2.85140675803257 6.79826836984035, 2.85134325722692 6.79820138909864, 2.85138779619337 6.79815920063567, 2.85145129699981 6.79822618137146))",6FR4QVX2+7HJG
6.80102165,2.85249606,146.7416,0.9162,"POLYGON((2.85256109067233 6.80097938115258, 2.85254541388466 6.80108146617294, 2.85243102791876 6.80106391576204, 2.85244670472983 6.80096183074579, 2.85256109067233 6.80097938115258))",6FR4RV22+CX5X
6.78667261,2.85097514,17.7112,0.7473,"POLYGON((2.85099900571715 6.78665996972716, 2.85098406793401 6.78669809762442, 2.85095126450811 6.78668525635605, 2.85096620229336 6.78664712845958, 2.85099900571715 6.78665996972716))",6FR4QVP2+M99R
6.80034824,2.84949201,11.9461,0.7240,"POLYGON((2.84951353151242 6.80033984742526, 2.84950849586144 6.80036442769456, 2.84947050375741 6.80035665121988, 2.84947553940986 6.80033207095081, 2.84951353151242 6.80033984742526))",6FR4RR2X+4QQW
6.80055012,2.85376128,7.8483,0.7051,"POLYGON((2.85377617059378 6.80054019141694, 2.85377227152703 6.8005642408676, 2.85374637111471 6.80056004538155, 2.85375027018266 6.80053599593123, 2.85377617059378 6.80054019141694))",6FR4RV23+6GC3
6.83065947,2.91044166,154.6542,0.8696,"POLYGON((2.91051390831652 6.83062378774613, 2.91045891316152 6.83073814045147, 2.91036942635184 6.83069514704615, 2.91042442152308 6.83058079435113, 2.91051390831652 6.83062378774613))",6FR4RWJ6+7586
6.79732244,2.85536948,19.5296,0.7836,"POLYGON((2.85539801888307 6.79732490972443, 2.85537411546816 6.7973507133904, 2.85534092613654 6.79731999467897, 2.85536482955205 6.79729419101496, 2.85539801888307 6.79732490972443))",6FR4QVW4+W4HX
6.82830706,2.90154649,86.4992,0.7759,"POLYGON((2.90160278862287 6.82828626846421, 2.90157846767734 6.82835782403159, 2.90149018931162 6.82832784894182, 2.90151451026844 6.82825629337895, 2.90160278862287 6.82828626846421))",6FR4RWH2+8JF7
6.80120471,2.85329977,176.4303,0.8636,"POLYGON((2.8533825153927 6.80118413037326, 2.85333261052844 6.80128337338449, 2.85321701473509 6.80122529642095, 2.85326691961667 6.80112605342178, 2.8533825153927 6.80118413037326))",6FR4RV23+F8M4
6.82049559,2.88303405,19.5859,0.7295,"POLYGON((2.88306223904018 6.82049988599273, 2.88302439952055 6.8205224211974, 2.8830058514039 6.82049130637119, 2.88304369092207 6.82046877116782, 2.88306223904018 6.82049988599273))",6FR4RVCM+56VR
6.80038500,2.85096243,78.4877,0.8366,"POLYGON((2.85100932710876 6.80035059578207, 2.851010305221 6.80041803898125, 2.85091553610293 6.80041941218411, 2.85091455800392 6.80035196898503, 2.85100932710876 6.80035059578207))",6FR4RV22+594H
6.79808976,2.84811877,140.8367,0.8939,"POLYGON((2.84819298537377 6.79807324851527, 2.84814416706078 6.79816139652257, 2.84804455725121 6.79810627807379, 2.84809337557671 6.79801813007578, 2.84819298537377 6.79807324851527))",6FR4QRXX+66QH
6.80294363,2.85798765,108.9226,0.8717,"POLYGON((2.85804784554125 6.80291439719799, 2.85800844984745 6.80300721574004, 2.8579274465532 6.8029728652916, 2.85796684225947 6.80288004675626, 2.85804784554125 6.80291439719799))",6FR4RV35+55HP
6.80374431,2.85393094,107.6994,0.8913,"POLYGON((2.85397461451694 6.80369271073352, 2.85396823622691 6.80380068196864, 2.85388727233064 6.80379590335002, 2.85389365063871 6.80368793211591, 2.85397461451694 6.80369271073352))",6FR4RV33+FHVQ
6.78868334,2.83402501,10.8654,0.6883,"POLYGON((2.83404197014131 6.78867088327755, 2.83403710170812 6.7887005560268, 2.83400805856656 6.78869579482241, 2.83401292700147 6.78866612207345, 2.83404197014131 6.78867088327755))",6FR4QRQM+FJC9
6.80381478,2.88201453,12.4929,0.6951,"POLYGON((2.88203502710043 6.8038052068469, 2.8820262721669 6.8038341223068, 2.88199403393251 6.80382436998356, 2.88200278886771 6.80379545452451, 2.88203502710043 6.8038052068469))",6FR4RV3J+GRCF
6.79645042,2.84978962,33.4216,0.6549,"POLYGON((2.84978393661963 6.79649475402549, 2.84975525371064 6.79647900455152, 2.8497953201047 6.7964060982743, 2.84982400301102 6.79642184774513, 2.84978393661963 6.79649475402549))",6FR4QRWX+HWM3
6.83368820,2.91200699,21.3380,0.7143,"POLYGON((2.91203649579059 6.83368827780767, 2.91200818240209 6.83371766949435, 2.91197749453344 6.83368813746757, 2.91200580792244 6.83365874578239, 2.91203649579059 6.83368827780767))",6FR4RWM6+FRCC
6.82119531,2.88315337,90.6085,0.8434,"POLYGON((2.88320941794591 6.82117140096137, 2.88317118653365 6.82125355683186, 2.88309733020088 6.82121922067416, 2.88313556162279 6.82113706480958, 2.88320941794591 6.82117140096137))",6FR4RVCM+F7CX
6.80387944,2.90644294,130.8478,0.6862,"POLYGON((2.90649584412392 6.80382609235964, 2.90647587060065 6.80394695055457, 2.9063900293381 6.80393277667251, 2.90641000288241 6.8038119184808, 2.90649584412392 6.80382609235964))",6FR4RW34+HH42
6.80113847,2.85875740,171.8686,0.8867,"POLYGON((2.85881516759489 6.80107562412831, 2.85880172999381 6.80121141250492, 2.8586996358697 6.80120131813079, 2.8587130734989 6.80106552975959, 2.85881516759489 6.80107562412831))",6FR4RV25+FG2C
6.79908162,2.85116633,250.5076,0.9202,"POLYGON((2.85113500639129 6.79918852424708, 2.85106059159874 6.79911679020069, 2.85119765726887 6.79897472576581, 2.85127207206078 6.79904645979149, 2.85113500639129 6.79918852424708))",6FR4QVX2+JFM7
6.82821300,2.90118555,83.7267,0.7930,"POLYGON((2.90124055032391 6.82819004541923, 2.90122294193316 6.82825939046446, 2.9011305449095 6.82823595186702, 2.90114815331274 6.82816660682537, 2.90124055032391 6.82819004541923))",6FR4RWH2+7FMH
6.79893329,2.85454767,34.8184,0.7143,"POLYGON((2.85459076355128 6.79893722869028, 2.85457282108415 6.79896848952024, 2.8545045668573 6.79892934831127, 2.85452250932719 6.79889808748379, 2.85459076355128 6.79893722869028))",6FR4QVX3+HRF8
6.80351480,2.90470716,151.6509,0.7910,"POLYGON((2.90476342450777 6.80345988142824, 2.90475961751043 6.80357336867032, 2.90465089796233 6.80356972483088, 2.90465470498514 6.80345623759013, 2.90476342450777 6.80345988142824))",6FR4RW33+CV4G
6.80379016,2.88252175,20.9797,0.7015,"POLYGON((2.88254874164487 6.80380142651518, 2.88250916898356 6.80381656016215, 2.88249475092069 6.8037788921511, 2.88253432357939 6.80376375850516, 2.88254874164487 6.80380142651518))",6FR4RV3M+G26P
6.80106289,2.85383375,141.9153,0.8356,"POLYGON((2.85391076742323 6.80105139449233, 2.85385347746923 6.8011244742867, 2.85383543497655 6.80111034251014, 2.85382014684748 6.80112984423627, 2.85375703318199 6.80108041046511, 2.85382961127008 6.80098782895598, 2.85391076742323 6.80105139449233))",6FR4RV23+CGGG
6.82130412,2.88288223,182.6770,0.8720,"POLYGON((2.88296532671187 6.82127268286636, 2.88293955583165 6.82137196758152, 2.88279913713961 6.82133555479089, 2.88282490804646 6.82123627008345, 2.88296532671187 6.82127268286636))",6FR4RVCM+G5C2
6.82178041,2.88332228,16.3665,0.7359,"POLYGON((2.88334275876013 6.82176331263223, 2.88333110730481 6.82180557084643, 2.88330178707222 6.8217974944513, 2.88331343853002 6.82175523623767, 2.88334275876013 6.82176331263223))",6FR4RVCM+P887
6.82904634,2.90095160,32.7194,0.6603,"POLYGON((2.90098953623629 6.8290395599647, 2.90097440651247 6.82907739624311, 2.90091366894428 6.82905313306051, 2.90092879867227 6.82901529678436, 2.90098953623629 6.8290395599647))",6FR4RWH2+J98V
6.80447669,2.85853144,146.3063,0.8469,"POLYGON((2.85859839073353 6.8044371415359, 2.85855911745422 6.80454933736492, 2.85846448731925 6.80451624232892, 2.85850376061731 6.80440404650795, 2.85859839073353 6.8044371415359))",6FR4RV35+QCV2
6.82897381,2.89989868,40.7648,0.7967,"POLYGON((2.89993917247782 6.82895679903802, 2.89989272228769 6.82901730456769, 2.89985818027965 6.8289908129871, 2.89990463047066 6.8289303074601, 2.89993917247782 6.82895679903802))",6FR4RVHX+HXJX
6.79779755,2.85712022,18.3148,0.7554,"POLYGON((2.85714558723491 6.79778730451717, 2.85712867610877 6.79782354562219, 2.85709486931091 6.79780778402508, 2.85711178043906 6.79777154292123, 2.85714558723491 6.79778730451717))",6FR4QVX4+4R9X
6.79885107,2.84924427,130.0236,0.9037,"POLYGON((2.8493155260538 6.79883068396088, 2.84928280867035 6.79891435285977, 2.84917300743808 6.79887145407662, 2.84920572483741 6.79878778518489, 2.8493155260538 6.79883068396088))",6FR4QRXX+GMX5
6.79763174,2.85680634,18.2500,0.6617,"POLYGON((2.85683338641459 6.79762713518296, 2.85680666727001 6.79765915661876, 2.85677929063147 6.79763633285614, 2.85680600977694 6.79760431142138, 2.85683338641459 6.79762713518296))",6FR4QVX4+3P39
6.79585274,2.84552105,35.4005,0.7029,"POLYGON((2.84556223067997 6.79584785179892, 2.84554757788445 6.79588459742266, 2.84547986716802 6.79585761996904, 2.84549451996839 6.7958208743469, 2.84556223067997 6.79584785179892))",6FR4QRWW+86R4
6.79800179,2.85502711,182.8745,0.9075,"POLYGON((2.85500882316864 6.79809068042666, 2.85493890047596 6.79802329589638, 2.85504538722911 6.79791289357169, 2.85511530992119 6.79798027808701, 2.85500882316864 6.79809068042666))",6FR4QVX4+6225
6.80384673,2.89988582,144.4577,0.9147,"POLYGON((2.89993584887382 6.80378409872747, 2.89992305856555 6.80391771431385, 2.89983579686425 6.80390936862944, 2.89984858719634 6.80377575304567, 2.89993584887382 6.80378409872747))",6FR4RV3X+GXJV
6.83149432,2.91052989,19.7494,0.7488,"POLYGON((2.91055523446846 6.83150709758145, 2.91051600347847 6.831519064365, 2.91050454947257 6.83148155216883, 2.9105437804597 6.83146958538607, 2.91055523446846 6.83150709758145))",6FR4RWJ6+H6RQ
6.83278450,2.91080921,75.7628,0.7539,"POLYGON((2.9108709918042 6.83276476593109, 2.91078172775912 6.83284321430945, 2.91074742658558 6.83280422348175, 2.91083669062883 6.8327257751096, 2.9108709918042 6.83276476593109))",6FR4RWM6+4879
6.83342646,2.91031539,23.9179,0.6626,"POLYGON((2.91034310921678 6.83341206317658, 2.91032833858297 6.83345487605592, 2.91028766803925 6.83344085875577, 2.91030243867619 6.83339804587763, 2.91034310921678 6.83341206317658))",6FR4RWM6+94G2
6.79793053,2.85612834,156.3536,0.9142,"POLYGON((2.85610755156742 6.79801318416088, 2.856045864196 6.79795214015467, 2.8561491260704 6.79784788007106, 2.85621081344207 6.79790892406432, 2.85610755156742 6.79801318416088))",6FR4QVX4+5FC6
6.80198305,2.85322805,27.6655,0.6586,"POLYGON((2.85326350091953 6.80197708252875, 2.85325059308499 6.80201103333726, 2.8531925967921 6.80198900301038, 2.85320550463043 6.80195505220257, 2.85326350091953 6.80197708252875))",6FR4RV23+Q7X7
6.80476139,2.90603511,42.3859,0.7781,"POLYGON((2.90607414308328 6.8047464253969, 2.90604394799721 6.80480222368671, 2.90599608029241 6.80477634332598, 2.90602627538213 6.80472054503905, 2.90607414308328 6.8047464253969))",6FR4RW34+WC3C
6.80366913,2.90384459,174.8481,0.8318,"POLYGON((2.90392245952609 6.80362847923862, 2.90388419335889 6.80370398719057, 2.90387448094022 6.80369906946859, 2.90384245809311 6.80376225789126, 2.90377528791393 6.80372824737544, 2.90380731076694 6.80366505895829, 2.90379030857455 6.80365645017613, 2.90382857475319 6.80358094222953, 2.90392245952609 6.80362847923862))",6FR4RW33+FG9J
6.79781333,2.85986585,146.0552,0.9011,"POLYGON((2.8599172557084 6.79787481383294, 2.85982829222163 6.79788411736553, 2.85981444761726 6.79775184477668, 2.85990341107988 6.79774254124616, 2.8599172557084 6.79787481383294))",6FR4QVX5+4WHG
6.79738752,2.85533838,10.3888,0.7153,"POLYGON((2.85535723755962 6.79737926841693, 2.8553478251123 6.79740580924426, 2.85531950246864 6.79739577354288, 2.85532891491715 6.79736923271604, 2.85535723755962 6.79737926841693))",6FR4QVW4+X44H
6.80209808,2.85378612,50.2154,0.7875,"POLYGON((2.85382124667932 6.80206906223194, 2.85380873283066 6.80213762010805, 2.85375099579732 6.80212709066672, 2.85376350965376 6.80205853279226, 2.85382124667932 6.80206906223194))",6FR4RV23+RGMR
6.82648827,2.89701220,15.7711,0.7415,"POLYGON((2.89703425123942 6.82647417284286, 2.89701781808386 6.82651382713886, 2.89699016623167 6.82650237919753, 2.89700659938906 6.82646272490255, 2.89703425123942 6.82647417284286))",6FR4RVGW+HRRF
6.79848699,2.85588187,101.7206,0.8933,"POLYGON((2.85594068850399 6.79846060819682, 2.8559038952729 6.79854754829774, 2.85582306229372 6.79851336922655, 2.85585985553642 6.79842642913196, 2.85594068850399 6.79846060819682))",6FR4QVX4+99RC
6.82828544,2.90053378,20.7466,0.7065,"POLYGON((2.9005576455385 6.82826833745886, 2.90054593601202 6.82831214308493, 2.90050992855083 6.82830252760205, 2.90052163808003 6.82825872197681, 2.9005576455385 6.82826833745886))",6FR4RWH2+867C
6.79755919,2.85592015,148.4524,0.8558,"POLYGON((2.85600154436896 6.79754636744113, 2.85589459781974 6.79763749302152, 2.8558387561767 6.79757201278772, 2.8559457027207 6.79748088721804, 2.85600154436896 6.79754636744113))",6FR4QVX4+29F7
6.79612902,2.84581330,114.6534,0.8810,"POLYGON((2.84587564217781 6.79610044473523, 2.84584902165483 6.79618754668038, 2.84575095979456 6.79615760217712, 2.84577758033329 6.79607050023757, 2.84587564217781 6.79610044473523))",6FR4QRWW+F842
6.80054474,2.85591749,82.8247,0.8866,"POLYGON((2.85595169066626 6.80049514867368, 2.85595096521367 6.80059481626423, 2.85588328243119 6.80059432404625, 2.85588400789773 6.80049465645596, 2.85595169066626 6.80049514867368))",6FR4RV24+697M
6.80462722,2.90631104,194.2147,0.8736,"POLYGON((2.90640243292632 6.80461701258883, 2.9062883635741 6.80471629383622, 2.90621965212906 6.80463741809441, 2.90633372147626 6.8045381368629, 2.90640243292632 6.80461701258883))",6FR4RW34+VG35
6.78854720,2.83573737,98.4383,0.8888,"POLYGON((2.83579469034172 6.78852024563857, 2.83576624073198 6.78860356113167, 2.83568004968225 6.78857415385483, 2.83570849930485 6.78849083836703, 2.83579469034172 6.78852024563857))",6FR4QRQP+C79W
6.80136068,2.85500090,13.8420,0.7706,"POLYGON((2.85502140892035 6.80134864430628, 2.85501434625766 6.80138027156393, 2.85498039023603 6.80137269552277, 2.85498745290081 6.80134106826562, 2.85502140892035 6.80134864430628))",6FR4RV24+G2RC
6.80010188,2.84914067,106.1466,0.9340,"POLYGON((2.84920408702454 6.8000844980001, 2.84915792058677 6.80016531153901, 2.84907724327168 6.80011926313497, 2.84912340971821 6.80003844960374, 2.84920408702454 6.8000844980001))",6FR4RR2X+2MR4
6.83304016,2.91043200,37.6310,0.8285,"POLYGON((2.91047553886716 6.83304107099479, 2.91045687271177 6.83307588444066, 2.91038846912688 6.83303924514265, 2.91040713528645 6.83300443169991, 2.91047553886716 6.83304107099479))",6FR4RWM6+657Q
6.79775218,2.85114507,34.9351,0.8380,"POLYGON((2.85118401741727 6.79775495274731, 2.85115643944141 6.79778952536923, 2.85110612349681 6.79774942384639, 2.85113370147372 6.79771485122713, 2.85118401741727 6.79775495274731))",6FR4QVX2+4F24
6.82129906,2.88384640,22.7238,0.7761,"POLYGON((2.88387312349454 6.82128419123498, 2.88385729890093 6.82132762269454, 2.88381967165138 6.82131392609963, 2.88383549624795 6.82127049464133, 2.88387312349454 6.82128419123498))",6FR4RVCM+GG9R
6.79996751,2.85562421,136.2819,0.8278,"POLYGON((2.85569652092753 6.79998663050557, 2.85559626595869 6.80003687278578, 2.85555188619682 6.79994839327542, 2.85565214115195 6.79989815100445, 2.85569652092753 6.79998663050557))",6FR4QVX4+X6QQ
